[Thu Jul 18 13:40:41.058184 2019] [php7:warn] [pid 31093] [client 127.0.0.1:57236] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124
[Thu Jul 18 13:40:41.058252 2019] [php7:warn] [pid 31093] [client 127.0.0.1:57236] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128
[Thu Jul 18 13:44:43.891690 2019] [php7:warn] [pid 31328] [client 127.0.0.1:57314] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124, referer: http://dev.alisimbi/index.php
[Thu Jul 18 13:44:43.891738 2019] [php7:warn] [pid 31328] [client 127.0.0.1:57314] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128, referer: http://dev.alisimbi/index.php
[Thu Jul 18 13:48:47.534751 2019] [php7:warn] [pid 32471] [client 127.0.0.1:57402] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124
[Thu Jul 18 13:48:47.534822 2019] [php7:warn] [pid 32471] [client 127.0.0.1:57402] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128
[Thu Jul 18 13:49:09.906706 2019] [php7:warn] [pid 31115] [client 127.0.0.1:57408] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124, referer: http://dev.alisimbi/index.php?page=account&profile=home
[Thu Jul 18 13:49:09.906769 2019] [php7:warn] [pid 31115] [client 127.0.0.1:57408] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128, referer: http://dev.alisimbi/index.php?page=account&profile=home
[Thu Jul 18 13:49:16.790134 2019] [php7:warn] [pid 31328] [client 127.0.0.1:57410] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124
[Thu Jul 18 13:49:16.790183 2019] [php7:warn] [pid 31328] [client 127.0.0.1:57410] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128
[Thu Jul 18 13:57:06.840281 2019] [php7:warn] [pid 32514] [client 127.0.0.1:57660] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124, referer: http://dev.alisimbi/
[Thu Jul 18 13:57:06.840364 2019] [php7:warn] [pid 32514] [client 127.0.0.1:57660] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128, referer: http://dev.alisimbi/
